                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.65798,                0.85932,                 1.1512,                0.55665,                0.47911,                0.50847,                0.34731,                 1.2853,                 1.7395,                 1.8168,             0.00032744,             0.00032744,             0.00032744
                    148,                0.70814,                 0.9126,                 1.1895,                0.54893,                 0.5211,                0.53906,                0.37309,                 1.2541,                 1.6628,                 1.8188,             0.00032439,             0.00032439,             0.00032439
                    149,                0.68482,                0.89081,                  1.165,                0.65519,                0.48508,                0.54893,                0.37825,                 1.2644,                 1.6923,                 1.7994,             0.00032135,             0.00032135,             0.00032135
                    150,                0.66383,                0.82298,                 1.1558,                0.59707,                0.50185,                0.54512,                0.38714,                  1.242,                 1.6018,                 1.7782,              0.0003183,              0.0003183,              0.0003183
                    151,                0.66184,                0.85159,                 1.1728,                0.52642,                0.55117,                0.53524,                0.37456,                 1.2205,                 1.5608,                 1.7701,             0.00031526,             0.00031526,             0.00031526
                    152,                0.63303,                0.82901,                 1.1444,                0.56644,                0.52363,                0.53225,                0.37992,                 1.1923,                 1.6319,                 1.7307,             0.00031221,             0.00031221,             0.00031221
                    153,                0.67721,                0.82598,                 1.1736,                0.53681,                0.54946,                0.53408,                0.37978,                 1.1926,                 1.5869,                 1.7292,             0.00030917,             0.00030917,             0.00030917
                    154,                0.63657,                0.81685,                 1.1348,                0.63008,                0.52121,                 0.5848,                0.42152,                 1.1814,                 1.5902,                 1.7178,             0.00030612,             0.00030612,             0.00030612
                    155,                0.69408,                0.87877,                 1.1753,                0.58354,                 0.4746,                0.54585,                0.39925,                  1.194,                 1.6577,                 1.7313,             0.00030308,             0.00030308,             0.00030308
                    156,                0.66434,                0.81621,                 1.1564,                0.67551,                0.46209,                0.54298,                0.38237,                 1.2243,                  1.528,                 1.7506,             0.00030003,             0.00030003,             0.00030003
                    157,                0.65221,                 0.7994,                 1.1429,                0.57565,                0.55582,                0.57199,                0.39974,                 1.2304,                 1.5624,                  1.745,             0.00029699,             0.00029699,             0.00029699
                    158,                0.65631,                0.85134,                 1.1496,                0.66817,                0.53774,                0.58572,                0.41824,                 1.2049,                  1.591,                 1.7542,             0.00029394,             0.00029394,             0.00029394
                    159,                0.65525,                0.83221,                  1.147,                0.60888,                0.56326,                0.58447,                0.42603,                 1.1696,                 1.5789,                 1.7172,              0.0002909,              0.0002909,              0.0002909
                    160,                0.65637,                0.84436,                 1.1824,                0.62476,                0.48715,                0.52656,                0.36958,                 1.2723,                 1.7893,                  1.833,             0.00028785,             0.00028785,             0.00028785
                    161,                0.64309,                0.80028,                 1.1442,                0.57217,                0.52144,                0.54076,                0.38263,                 1.2252,                 1.7077,                 1.7788,             0.00028481,             0.00028481,             0.00028481
                    162,                0.68373,                0.85095,                 1.1926,                0.57268,                0.50372,                0.53649,                0.37667,                 1.2193,                 1.6935,                 1.7738,             0.00028176,             0.00028176,             0.00028176
                    163,                0.64105,                 0.8294,                 1.1544,                0.59275,                 0.5459,                0.57326,                  0.405,                 1.1619,                 1.5352,                 1.7219,             0.00027872,             0.00027872,             0.00027872
                    164,                 0.6371,                0.79055,                 1.1437,                0.59762,                0.52694,                0.55959,                 0.3903,                 1.2073,                 1.5429,                 1.7496,             0.00027567,             0.00027567,             0.00027567
                    165,                0.64275,                0.81802,                 1.1504,                0.61895,                0.51624,                0.56312,                0.39896,                 1.2005,                 1.5744,                 1.7059,             0.00027263,             0.00027263,             0.00027263
                    166,                  0.644,                0.79285,                 1.1451,                0.63084,                 0.4718,                 0.5595,                0.39847,                  1.176,                 1.5904,                 1.7124,             0.00026958,             0.00026958,             0.00026958
                    167,                0.64203,                0.82475,                 1.1599,                0.60936,                0.51246,                0.56073,                0.39215,                 1.1869,                 1.6198,                   1.73,             0.00026654,             0.00026654,             0.00026654
                    168,                0.64357,                0.77305,                   1.16,                 0.6694,                0.50881,                0.56583,                0.40073,                 1.1945,                 1.6509,                 1.7268,             0.00026349,             0.00026349,             0.00026349
                    169,                0.64248,                0.82378,                 1.1623,                0.58694,                0.60279,                0.58758,                0.42672,                 1.1662,                 1.5945,                 1.7071,             0.00026044,             0.00026044,             0.00026044
                    170,                0.64241,                0.80036,                 1.1363,                0.62342,                0.51894,                0.57913,                0.41536,                 1.1462,                 1.5595,                 1.6854,              0.0002574,              0.0002574,              0.0002574
                    171,                0.65501,                0.78613,                 1.1616,                0.74439,                0.49789,                0.59147,                0.41372,                 1.1942,                  1.543,                 1.7744,             0.00025435,             0.00025435,             0.00025435
                    172,                0.63298,                 0.7574,                 1.1522,                0.65862,                0.50751,                0.58392,                0.41837,                 1.1834,                  1.558,                 1.6951,             0.00025131,             0.00025131,             0.00025131
                    173,                0.62474,                0.77935,                 1.1522,                0.55732,                0.55284,                0.55967,                0.40002,                 1.1985,                 1.5705,                 1.7479,             0.00024826,             0.00024826,             0.00024826
                    174,                0.63442,                0.78935,                 1.1609,                0.59865,                0.53678,                0.56815,                0.39521,                 1.2095,                 1.6047,                 1.7951,             0.00024522,             0.00024522,             0.00024522
                    175,                 0.6136,                0.74847,                 1.1267,                0.56652,                0.54714,                0.55956,                0.39618,                 1.2068,                 1.5811,                 1.7534,             0.00024217,             0.00024217,             0.00024217
                    176,                0.63216,                0.76917,                 1.1388,                0.63713,                0.47684,                0.53918,                0.38112,                 1.2203,                 1.6635,                 1.7653,             0.00023913,             0.00023913,             0.00023913
                    177,                0.60118,                0.75633,                 1.1236,                0.56668,                0.48778,                0.52214,                0.36595,                  1.232,                 1.7393,                 1.8064,             0.00023608,             0.00023608,             0.00023608
                    178,                 0.5967,                0.74326,                 1.1295,                0.65195,                0.50318,                0.57434,                0.40821,                 1.1855,                 1.6063,                  1.745,             0.00023304,             0.00023304,             0.00023304
                    179,                0.61706,                0.76697,                 1.1286,                 0.6694,                 0.5441,                 0.6006,                 0.4235,                 1.1893,                 1.4934,                 1.7198,             0.00022999,             0.00022999,             0.00022999
                    180,                0.63007,                0.75009,                 1.1489,                0.61465,                0.52619,                0.57852,                 0.4046,                 1.2116,                 1.5211,                 1.7596,             0.00022695,             0.00022695,             0.00022695
                    181,                0.60394,                0.75658,                 1.1117,                0.60097,                0.55202,                0.56818,                0.39456,                 1.2046,                 1.5788,                 1.7563,              0.0002239,              0.0002239,              0.0002239
                    182,                0.61957,                0.75459,                 1.1232,                0.61665,                0.52852,                0.55293,                0.39061,                  1.193,                 1.5357,                 1.7487,             0.00022086,             0.00022086,             0.00022086
                    183,                0.60139,                0.71086,                 1.1092,                0.66249,                0.46368,                0.54174,                0.38247,                 1.2186,                 1.6172,                 1.7531,             0.00021781,             0.00021781,             0.00021781
                    184,                0.60461,                0.70759,                  1.122,                0.70533,                0.42861,                0.54692,                0.37836,                 1.2195,                  1.704,                 1.7512,             0.00021477,             0.00021477,             0.00021477
                    185,                0.59533,                0.71327,                 1.1318,                0.71218,                0.49036,                0.57602,                0.39691,                 1.2222,                 1.5817,                 1.7716,             0.00021172,             0.00021172,             0.00021172
                    186,                0.61877,                0.71645,                 1.1384,                0.60977,                0.55043,                0.55852,                0.38397,                 1.2099,                 1.6069,                 1.7732,             0.00020868,             0.00020868,             0.00020868
                    187,                0.58683,                0.69033,                 1.1067,                0.56655,                0.57003,                0.56256,                0.38478,                 1.1986,                 1.5947,                 1.7245,             0.00020563,             0.00020563,             0.00020563
                    188,                0.60064,                0.70831,                 1.1135,                0.64142,                0.51222,                0.58263,                0.41525,                 1.1919,                 1.5081,                 1.7267,             0.00020259,             0.00020259,             0.00020259
                    189,                0.60282,                0.72139,                 1.1052,                 0.6224,                0.50044,                0.58027,                0.40678,                 1.1791,                 1.5409,                 1.7096,             0.00019954,             0.00019954,             0.00019954
                    190,                0.59999,                0.73387,                 1.1245,                0.57868,                0.57005,                 0.5654,                0.39916,                 1.1588,                 1.6185,                 1.7267,             0.00019649,             0.00019649,             0.00019649
                    191,                0.59346,                0.70292,                 1.1278,                0.65354,                0.49052,                0.55458,                0.39466,                 1.1769,                 1.6568,                 1.7494,             0.00019345,             0.00019345,             0.00019345
                    192,                0.58695,                0.73637,                 1.1039,                0.62329,                0.49459,                0.57015,                0.39508,                 1.2188,                 1.6159,                 1.7845,              0.0001904,              0.0001904,              0.0001904
                    193,                0.60505,                0.70428,                 1.1258,                0.62088,                0.51332,                0.56028,                0.38689,                 1.2669,                 1.6477,                 1.8266,             0.00018736,             0.00018736,             0.00018736
                    194,                0.59786,                0.70572,                 1.0995,                0.66319,                0.49645,                0.57138,                0.39905,                 1.2187,                 1.6006,                 1.7729,             0.00018431,             0.00018431,             0.00018431
                    195,                0.57093,                0.65079,                 1.0938,                0.66901,                0.50441,                0.58556,                0.41204,                 1.2098,                 1.5611,                 1.7519,             0.00018127,             0.00018127,             0.00018127
                    196,                0.55145,                0.64024,                 1.0828,                0.61684,                 0.4996,                0.55951,                0.38849,                 1.2345,                  1.617,                 1.8267,             0.00017822,             0.00017822,             0.00017822
                    197,                0.57874,                0.67448,                  1.109,                0.65033,                0.49988,                0.56578,                0.40055,                 1.2041,                 1.6133,                 1.7836,             0.00017518,             0.00017518,             0.00017518
                    198,                0.58301,                0.68319,                 1.1001,                0.55627,                0.56889,                0.55841,                0.39459,                 1.1932,                 1.6185,                 1.7597,             0.00017213,             0.00017213,             0.00017213
                    199,                0.55416,                0.66255,                 1.0922,                0.56394,                0.53909,                0.56705,                0.40568,                  1.202,                 1.5855,                 1.7459,             0.00016909,             0.00016909,             0.00016909
                    200,                0.58118,                0.66315,                 1.1031,                0.69766,                0.47757,                0.56566,                0.40015,                 1.2041,                 1.6701,                 1.7518,             0.00016604,             0.00016604,             0.00016604
                    201,                0.55699,                0.66344,                 1.0944,                0.66041,                0.50019,                 0.5712,                0.39715,                 1.2237,                 1.6156,                 1.7826,               0.000163,               0.000163,               0.000163
                    202,                0.57282,                0.66427,                  1.104,                0.61806,                0.50762,                0.56371,                 0.3893,                 1.2158,                 1.6242,                  1.764,             0.00015995,             0.00015995,             0.00015995
                    203,                0.54384,                0.67896,                 1.0833,                 0.6303,                0.51652,                0.56944,                0.39096,                 1.2642,                 1.5828,                  1.796,             0.00015691,             0.00015691,             0.00015691
                    204,                0.58101,                0.67675,                 1.0958,                0.59172,                0.54528,                 0.5502,                0.38808,                 1.2104,                 1.5839,                 1.7665,             0.00015386,             0.00015386,             0.00015386
                    205,                0.55272,                 0.6504,                 1.0773,                0.56577,                0.52367,                0.54568,                0.37857,                 1.2372,                 1.6402,                 1.7932,             0.00015082,             0.00015082,             0.00015082
                    206,                0.55956,                 0.6682,                 1.0934,                0.58935,                0.52741,                0.55231,                0.39096,                 1.2379,                 1.5977,                 1.8043,             0.00014777,             0.00014777,             0.00014777
                    207,                 0.5581,                0.65715,                 1.0872,                0.61332,                0.53232,                0.56848,                0.40667,                 1.2269,                 1.5216,                 1.7927,             0.00014473,             0.00014473,             0.00014473
                    208,                0.54138,                0.61199,                 1.0862,                0.60819,                0.52652,                0.57662,                0.40383,                 1.2625,                 1.5693,                 1.8321,             0.00014168,             0.00014168,             0.00014168
                    209,                0.54952,                0.64353,                 1.0906,                0.60677,                0.53467,                0.58112,                 0.4162,                 1.2342,                 1.5876,                 1.7897,             0.00013864,             0.00013864,             0.00013864
                    210,                0.54002,                0.62013,                 1.0838,                0.57994,                0.53521,                0.57673,                0.41238,                 1.2249,                 1.5716,                 1.8023,             0.00013559,             0.00013559,             0.00013559
                    211,                 0.5416,                0.63444,                 1.0825,                0.63412,                0.52977,                0.57843,                0.41405,                 1.1993,                 1.4846,                 1.7658,             0.00013254,             0.00013254,             0.00013254
                    212,                0.54483,                0.64244,                 1.0839,                0.68952,                 0.4894,                 0.5917,                0.42116,                 1.2037,                 1.4969,                 1.7452,              0.0001295,              0.0001295,              0.0001295
                    213,                 0.5455,                0.63236,                 1.0947,                0.62254,                0.54427,                 0.5853,                0.41743,                 1.2131,                 1.4836,                 1.7423,             0.00012645,             0.00012645,             0.00012645
                    214,                0.54545,                0.61756,                 1.0881,                0.59432,                0.53145,                0.56327,                0.40245,                 1.1986,                 1.5718,                  1.731,             0.00012341,             0.00012341,             0.00012341
                    215,                0.52889,                0.62598,                  1.077,                 0.6589,                0.49041,                0.57539,                0.40823,                 1.1917,                 1.5752,                 1.7362,             0.00012036,             0.00012036,             0.00012036
                    216,                0.52828,                0.61438,                 1.0865,                0.62982,                0.56343,                0.59025,                0.41411,                 1.1891,                 1.5694,                 1.7265,             0.00011732,             0.00011732,             0.00011732
                    217,                0.54063,                0.63774,                 1.0928,                0.70526,                0.48088,                0.57815,                0.40704,                 1.2119,                 1.5995,                  1.751,             0.00011427,             0.00011427,             0.00011427
                    218,                0.53172,                0.60868,                  1.065,                 0.6511,                0.52202,                0.57373,                0.40249,                 1.1944,                 1.6199,                 1.7529,             0.00011123,             0.00011123,             0.00011123
                    219,                0.51505,                0.61624,                 1.0655,                0.65261,                0.50037,                0.57151,                0.40154,                 1.2206,                 1.5798,                 1.7691,             0.00010818,             0.00010818,             0.00010818
